vintage,vintage_year,vintage_month,forecast_year,iso3,country,subject_code,subject_descriptor,units,value
1992-Oct,1992,Oct,1993,DEU,Germany,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,2.595505702874723
1992-Oct,1992,Oct,1993,ESP,Spain,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,2.0599027091928734
1992-Oct,1992,Oct,1993,FIN,Finland,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,2.849389416553594
1992-Oct,1992,Oct,1993,FRA,France,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,2.697032269471311
1992-Oct,1992,Oct,1993,GRC,Greece,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,2.499997254632813
1992-Oct,1992,Oct,1993,IRL,Ireland,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,3.0073204092469608
1992-Oct,1992,Oct,1993,ITA,Italy,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,1.5445113900808938
1992-Oct,1992,Oct,1993,LUX,Luxembourg,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,
1992-Oct,1992,Oct,1993,NLD,Netherlands,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,1.9618405190339416
1992-Oct,1992,Oct,1993,PRT,Portugal,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,3.5999984361542836
1993-Apr,1993,Apr,1994,AUT,Austria,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,1.799992991591215
1993-Apr,1993,Apr,1994,BEL,Belgium,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,1.8999986511641476
1993-Apr,1993,Apr,1994,DEU,Germany,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,1.660728865137684
1993-Apr,1993,Apr,1994,ESP,Spain,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,2.0837837573539852
1993-Apr,1993,Apr,1994,FIN,Finland,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,2.5127017175956556
1993-Apr,1993,Apr,1994,FRA,France,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,2.295759346480808
1993-Apr,1993,Apr,1994,GRC,Greece,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,1.8000030514991439
1993-Apr,1993,Apr,1994,IRL,Ireland,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,2.4010581207873916
1993-Apr,1993,Apr,1994,ITA,Italy,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,1.8900699765556972
1993-Apr,1993,Apr,1994,LUX,Luxembourg,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,4.245360402536469
1993-Apr,1993,Apr,1994,NLD,Netherlands,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,1.7979010516476102
1993-Apr,1993,Apr,1994,PRT,Portugal,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,1.9999990064681006
1993-Oct,1993,Oct,1994,AUT,Austria,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,1.2999847073114967
1993-Oct,1993,Oct,1994,BEL,Belgium,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,1.0000001686796045
1993-Oct,1993,Oct,1994,DEU,Germany,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,1.2400423327625587
1993-Oct,1993,Oct,1994,ESP,Spain,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,1.5816544196698201
1993-Oct,1993,Oct,1994,FIN,Finland,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,1.5020166106589627
1993-Oct,1993,Oct,1994,FRA,France,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,1.1468903284036713
1993-Oct,1993,Oct,1994,GRC,Greece,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,1.5999984673936485
1993-Oct,1993,Oct,1994,IRL,Ireland,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,2.5999988598865764
1993-Oct,1993,Oct,1994,ITA,Italy,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,1.6597791732015699
1993-Oct,1993,Oct,1994,LUX,Luxembourg,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,2.5399989242005594
1993-Oct,1993,Oct,1994,NLD,Netherlands,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,1.2010620693120977
1993-Oct,1993,Oct,1994,PRT,Portugal,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,1.099998390166812
1994-Apr,1994,Apr,1995,AUT,Austria,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,2.399997883090621
1994-Apr,1994,Apr,1995,BEL,Belgium,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,2.532758017847714
1994-Apr,1994,Apr,1995,DEU,Germany,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,2.148583391916681
1994-Apr,1994,Apr,1995,ESP,Spain,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,3.0242725606697274
1994-Apr,1994,Apr,1995,FIN,Finland,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,3.7848623783339086
1994-Apr,1994,Apr,1995,FRA,France,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,2.5507718033801696
1994-Apr,1994,Apr,1995,GRC,Greece,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,0.8000018076218973
1994-Apr,1994,Apr,1995,IRL,Ireland,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,3.8999977647628192
1994-Apr,1994,Apr,1995,ITA,Italy,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,2.536201329914145
1994-Apr,1994,Apr,1995,LUX,Luxembourg,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,3.4933483561558676
1994-Apr,1994,Apr,1995,NLD,Netherlands,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,2.259374635939926
1994-Apr,1994,Apr,1995,PRT,Portugal,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,4.500002338558207
1994-Oct,1994,Oct,1995,AUT,Austria,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,2.940003181517792
1994-Oct,1994,Oct,1995,BEL,Belgium,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,2.3999979508214198
1994-Oct,1994,Oct,1995,DEU,Germany,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,2.7505316762171717
1994-Oct,1994,Oct,1995,ESP,Spain,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,2.9741916123831036
1994-Oct,1994,Oct,1995,FIN,Finland,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,5.200006700141002
1994-Oct,1994,Oct,1995,FRA,France,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,3.0416030158337826
1994-Oct,1994,Oct,1995,GRC,Greece,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,0.999997687773635
1994-Oct,1994,Oct,1995,IRL,Ireland,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,5.331139315503397
1994-Oct,1994,Oct,1995,ITA,Italy,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,2.8322949125721975
1994-Oct,1994,Oct,1995,LUX,Luxembourg,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,2.1382214416760803
1994-Oct,1994,Oct,1995,NLD,Netherlands,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,2.625028763702697
1994-Oct,1994,Oct,1995,PRT,Portugal,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,4.000004450541383
1995-Apr,1995,Apr,1996,AUT,Austria,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,2.7999957972422163
1995-Apr,1995,Apr,1996,BEL,Belgium,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,2.8689906355092054
1995-Apr,1995,Apr,1996,DEU,Germany,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,3.275503791702583
1995-Apr,1995,Apr,1996,ESP,Spain,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,2.97416769302139
1995-Apr,1995,Apr,1996,FIN,Finland,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,4.799934006750228
1995-Apr,1995,Apr,1996,FRA,France,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,3.0319973426028657
1995-Apr,1995,Apr,1996,GRC,Greece,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,2.300003506281567
1995-Apr,1995,Apr,1996,IRL,Ireland,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,4.902660062495845
1995-Apr,1995,Apr,1996,ITA,Italy,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,3.0280020009140873
1995-Apr,1995,Apr,1996,LUX,Luxembourg,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,3.2999968192224616
1995-Apr,1995,Apr,1996,NLD,Netherlands,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,2.7009114982249782
1995-Apr,1995,Apr,1996,PRT,Portugal,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,4.500003506314099
1995-Oct,1995,Oct,1996,AUT,Austria,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,2.488584101962177
1995-Oct,1995,Oct,1996,BEL,Belgium,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,2.500004544876866
1995-Oct,1995,Oct,1996,DEU,Germany,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,2.9000005860645217
1995-Oct,1995,Oct,1996,ESP,Spain,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,3.1639807841730816
1995-Oct,1995,Oct,1996,FIN,Finland,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,4.599865863683283
1995-Oct,1995,Oct,1996,FRA,France,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,2.653398992814515
1995-Oct,1995,Oct,1996,GRC,Greece,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,2.3000002439304
1995-Oct,1995,Oct,1996,IRL,Ireland,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,4.902660062495845
1995-Oct,1995,Oct,1996,ITA,Italy,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,2.7951938048085045
1995-Oct,1995,Oct,1996,LUX,Luxembourg,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,3.2999968192224616
1995-Oct,1995,Oct,1996,NLD,Netherlands,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,2.413520066691155
1995-Oct,1995,Oct,1996,PRT,Portugal,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,3.1999975448189444
1996-Apr,1996,Apr,1997,AUT,Austria,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,1.4170414851800484
1996-Apr,1996,Apr,1997,BEL,Belgium,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,2.4999932256627
1996-Apr,1996,Apr,1997,DEU,Germany,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,2.9372327049358438
1996-Apr,1996,Apr,1997,ESP,Spain,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,2.8927743105713333
1996-Apr,1996,Apr,1997,FIN,Finland,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,2.499996861710896
1996-Apr,1996,Apr,1997,FRA,France,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,2.7700056193009193
1996-Apr,1996,Apr,1997,GRC,Greece,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,2.499990943616104
1996-Apr,1996,Apr,1997,IRL,Ireland,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,4.282445950674352
1996-Apr,1996,Apr,1997,ITA,Italy,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,2.7372662823568428
1996-Apr,1996,Apr,1997,LUX,Luxembourg,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,3.5000008314331144
1996-Apr,1996,Apr,1997,NLD,Netherlands,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,2.6713486016796795
1996-Apr,1996,Apr,1997,PRT,Portugal,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,2.7999973745922446
1996-Oct,1996,Oct,1997,AUT,Austria,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,0.9825901012518568
1996-Oct,1996,Oct,1997,BEL,Belgium,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,2.424999258928562
1996-Oct,1996,Oct,1997,DEU,Germany,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,2.3750480591287815
1996-Oct,1996,Oct,1997,ESP,Spain,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,2.8739370051338753
1996-Oct,1996,Oct,1997,FIN,Finland,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,4.060008276764648
1996-Oct,1996,Oct,1997,FRA,France,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,2.4400030489343028
1996-Oct,1996,Oct,1997,GRC,Greece,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,2.700004421044433
1996-Oct,1996,Oct,1997,IRL,Ireland,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,5.489042364851704
1996-Oct,1996,Oct,1997,ITA,Italy,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,2.2419477624288087
1996-Oct,1996,Oct,1997,LUX,Luxembourg,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,3.5000008314331144
1996-Oct,1996,Oct,1997,NLD,Netherlands,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,2.530246510449885
1996-Oct,1996,Oct,1997,PRT,Portugal,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,2.800004020293012
1997-Apr,1997,Apr,1998,AUT,Austria,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,2.7540032622822785
1997-Apr,1997,Apr,1998,BEL,Belgium,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,2.225003082134669
1997-Apr,1997,Apr,1998,DEU,Germany,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,3.0370715994183506
1997-Apr,1997,Apr,1998,ESP,Spain,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,3.373254216567778
1997-Apr,1997,Apr,1998,FIN,Finland,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,3.399995752901064
1997-Apr,1997,Apr,1998,FRA,France,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,2.9600035364095056
1997-Apr,1997,Apr,1998,GRC,Greece,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,3.100005243931103
1997-Apr,1997,Apr,1998,IRL,Ireland,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,5.604184200918838
1997-Apr,1997,Apr,1998,ITA,Italy,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,2.40000056766958
1997-Apr,1997,Apr,1998,LUX,Luxembourg,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,3.500005631371761
1997-Apr,1997,Apr,1998,NLD,Netherlands,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,2.866021397218277
1997-Apr,1997,Apr,1998,PRT,Portugal,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,3.4996827434206734
1997-Oct,1997,Oct,1998,AUT,Austria,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,2.697199149491114
1997-Oct,1997,Oct,1998,BEL,Belgium,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,2.5982021176419234
1997-Oct,1997,Oct,1998,DEU,Germany,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,2.8220814655541826
1997-Oct,1997,Oct,1998,ESP,Spain,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,3.419904688380404
1997-Oct,1997,Oct,1998,FIN,Finland,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,3.4751377053843235
1997-Oct,1997,Oct,1998,FRA,France,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,2.7769086298924606
1997-Oct,1997,Oct,1998,GRC,Greece,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,3.49999421673719
1997-Oct,1997,Oct,1998,IRL,Ireland,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,5.8370327502816455
1997-Oct,1997,Oct,1998,ITA,Italy,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,2.059997248441414
1997-Oct,1997,Oct,1998,LUX,Luxembourg,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,3.500005631371761
1997-Oct,1997,Oct,1998,NLD,Netherlands,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,3.6689143693090287
1997-Oct,1997,Oct,1998,PRT,Portugal,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,3.5000017587720533
1998-Apr,1998,Apr,1999,AUT,Austria,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,2.740666307688988
1998-Apr,1998,Apr,1999,BEL,Belgium,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,2.7674057770508353
1998-Apr,1998,Apr,1999,DEU,Germany,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,2.806056488416253
1998-Apr,1998,Apr,1999,ESP,Spain,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,3.652740625855766
1998-Apr,1998,Apr,1999,FIN,Finland,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,3.3638202011061047
1998-Apr,1998,Apr,1999,FRA,France,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,3.0114551485040497
1998-Apr,1998,Apr,1999,GRC,Greece,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,3.2999979659176226
1998-Apr,1998,Apr,1999,IRL,Ireland,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,6.834971177515903
1998-Apr,1998,Apr,1999,ITA,Italy,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,2.650005067483785
1998-Apr,1998,Apr,1999,LUX,Luxembourg,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,3.5000043622057886
1998-Apr,1998,Apr,1999,NLD,Netherlands,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,3.1009283185656544
1998-Apr,1998,Apr,1999,PRT,Portugal,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,3.2499990990244143
1998-Oct,1998,Oct,1999,AUT,Austria,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,2.613474232181767
1998-Oct,1998,Oct,1999,BEL,Belgium,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,2.591432415661399
1998-Oct,1998,Oct,1999,DEU,Germany,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,2.4580812252409157
1998-Oct,1998,Oct,1999,ESP,Spain,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,3.551287468718578
1998-Oct,1998,Oct,1999,FIN,Finland,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,3.5400042953895428
1998-Oct,1998,Oct,1999,FRA,France,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,2.849328772152848
1998-Oct,1998,Oct,1999,GRC,Greece,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,3.5778259445102822
1998-Oct,1998,Oct,1999,IRL,Ireland,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,7.013807409325312
1998-Oct,1998,Oct,1999,ITA,Italy,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,2.450003394290756
1998-Oct,1998,Oct,1999,LUX,Luxembourg,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,3.5000043622057886
1998-Oct,1998,Oct,1999,NLD,Netherlands,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,2.953827243038698
1998-Oct,1998,Oct,1999,PRT,Portugal,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,3.740000503820573
1999-Apr,1999,Apr,2000,AUT,Austria,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,2.522501459065829
1999-Apr,1999,Apr,2000,BEL,Belgium,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,2.220414412941385
1999-Apr,1999,Apr,2000,DEU,Germany,NGDP_RPCH,"Gross domestic product, constant prices",Annual percent change,2.8341455513270164
